Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Sales,Quantity,Discount,Profit
643,13-3598139,2022-01-10,2022-03-18,Standard Class,01-LN46,D,US,Garciachester,New Jersey,63427,Region 2,EWXR67613093698784,Consumer Staples,Personal Products,1400,810,46.99,434.27
644,31-8726872,2022-02-06,2022-03-03,Second Class,50RZ6,D,US,Jennahaven,West Virginia,15728,Region 0,IJHK05164557832835,Health Care,Health Care Providers & Services,1400,460,53.03,744.65
645,14-6596541,2022-03-30,2022-04-07,Second Class,011-SDTL,A,US,Shahmouth,Idaho,77733,Region 4,DMHH85724521400583,Consumer Staples,Beverages,7400,120,68.7,170.79
646,76-3770750,2022-03-28,2022-04-01,Second Class,SZW-4394,B,US,North Ashleyland,Louisiana,03260,Region 0,CLKX56424301534049,Real Estate,Equity Real Estate Investment Trusts,6100,820,95.28,342.66
647,40-8247547,2022-04-06,2022-04-07,Second Class,4VM 471,B,US,Jennaberg,Maine,01154,Region 3,IHBH06138936639667,Energy,Energy Equipment & Services,9000,100,47.5,843.38
648,35-1784500,2022-04-04,2022-04-06,Standard Class,402-983,A,US,South Jenniferburgh,Colorado,88837,Region 2,TYLD14263342333678,Information Technology,Communications Equipment,8700,220,15.64,313.73
649,04-9462819,2022-03-22,2022-03-24,Second Class,844J,A,US,Watsonfurt,Virginia,56874,Region 3,LPVZ79780629069240,Energy,Energy Equipment & Services,100,240,61.11,860.26
650,16-2264335,2022-02-09,2022-04-07,Standard Class,769 WJX,D,US,Johnsonbury,Georgia,01717,Region 4,QYAL35534309447805,Real Estate,Equity Real Estate Investment Trusts,2700,230,25.91,769.02
651,41-1703431,2022-02-22,2022-03-17,Second Class,W 959071,D,US,Jasonstad,Maine,80029,Region 3,NNYF27202044424048,Consumer Discretionary,Diversified Consumer Services,3500,870,54.12,167.29
652,48-1991609,2022-04-08,2022-04-08,Second Class,PIO-067,A,US,West Nathanchester,Texas,20319,Region 2,SQIV83796878632291,Financials,Capital Markets,100,820,71.37,981.84
653,58-6594844,2022-02-17,2022-03-10,Standard Class,3I XK116,C,US,Lake Patrickville,Michigan,90815,Region 0,LBSW07424078899515,Financials,Thrifts & Mortgage Finance,900,540,64.01,174.53
654,03-4048375,2022-03-02,2022-03-03,Standard Class,INR-4382,A,US,Haynesville,Maryland,23564,Region 1,CPTK64612632273841,Energy,Energy Equipment & Services,3600,280,70.99,46.28
655,98-9460819,2022-02-09,2022-02-18,Second Class,86-LC53,C,US,Lake Jennifermouth,Vermont,05716,Region 2,OTAA05560020108284,Materials,Paper & Forest Products,4300,60,59.76,173.9
656,67-7986807,2022-03-07,2022-03-20,Standard Class,OWR-3961,B,US,Davidstad,Rhode Island,38847,Region 4,YJMK28188806415473,Consumer Discretionary,Distributors,9300,800,5.29,933.03
657,54-9773555,2022-01-08,2022-01-30,Second Class,9CX O58,D,US,Smithberg,Tennessee,26984,Region 0,PJKU91509542843543,Real Estate,Real Estate Management & Development,10000,350,68.22,977.98
658,83-8461585,2022-03-28,2022-04-03,Second Class,07-PT66,A,US,Ryanberg,Louisiana,24565,Region 4,GBCQ39402363494575,Financials,Mortgage REITs,9000,440,14.02,400.0
659,15-1189335,2022-03-27,2022-04-07,First Class,QBE-718,C,US,Lake Karenfort,Maryland,89682,Region 3,DBJM53848877414055,Materials,Construction Materials,1400,810,36.25,260.21
660,31-4144937,2022-02-21,2022-02-22,Second Class,O17 1QP,A,US,Dustinfort,Texas,47450,Region 3,NHPO19937790269725,Utilities,Independent Power and Renewable Electricity Producers,4900,520,13.75,563.62
661,05-7572844,2022-01-16,2022-03-02,First Class,PK 9227,D,US,Lake Claytonstad,Nebraska,81208,Region 2,TYMG89208169739009,Financials,Diversified Financial Services,9200,510,50.96,128.52
662,02-5102956,2022-03-20,2022-04-07,Second Class,129K2,D,US,West Bryan,Washington,59880,Region 1,ATNW00977992560989,Energy,Energy Equipment & Services,4400,370,95.03,829.15
663,01-9327880,2022-02-26,2022-03-24,First Class,TDE-989,D,US,East Kennethfurt,Georgia,13963,Region 0,WVTC02097902221315,Real Estate,Real Estate Management & Development,1800,540,38.69,967.44
664,38-0834755,2022-01-02,2022-04-07,Second Class,5AH O86,D,US,South Markborough,Connecticut,70943,Region 1,HHLY56595750373122,Real Estate,Equity Real Estate Investment Trusts,4800,10,86.51,976.1
665,83-8866735,2022-02-11,2022-02-25,Standard Class,D31 6BM,A,US,North Jennifer,Texas,10677,Region 2,OIKH23251245786375,Information Technology,"Electronic Equipment, Instruments & Components",2300,890,65.12,671.9
666,27-6932268,2022-02-05,2022-02-14,First Class,PPP-109,B,US,Lake Johnnyfurt,Alaska,21177,Region 1,ROUV78026762574909,Utilities,Gas Utilities,6400,610,93.42,940.15
667,01-2077047,2022-03-31,2022-04-07,Second Class,3YR 695,A,US,Coryfort,New Hampshire,85760,Region 1,YULA90232443139816,Real Estate,Equity Real Estate Investment Trusts,3900,350,55.0,342.7
668,04-4660374,2022-02-10,2022-03-15,Standard Class,593 TWI,B,US,Donnashire,Ohio,93230,Region 3,GQNZ84653722409338,Consumer Discretionary,Specialty Retail,3700,620,54.69,368.2
669,16-3102130,2022-02-03,2022-03-22,Second Class,ZU 06216,D,US,Josephburgh,Nevada,63967,Region 2,YREA58976293476226,Consumer Discretionary,Distributors,9000,640,48.51,221.69
670,39-0135519,2022-04-02,2022-04-02,First Class,596-OXU,B,US,Oliviaberg,Alaska,77711,Region 2,LNHN85990248485071,Industrials,Airlines,5100,590,73.59,807.83
671,51-3382796,2022-03-27,2022-04-01,Standard Class,6-G7180,B,US,Chasehaven,Massachusetts,71686,Region 3,NDAK06671953057342,Financials,Consumer Finance,8500,330,27.18,784.71
672,76-5469550,2022-01-09,2022-02-14,First Class,331BAM,C,US,Taylorfurt,South Carolina,24256,Region 3,KMOZ94061220058305,Financials,Mortgage REITs,4900,850,65.19,713.87
673,52-8916511,2022-02-24,2022-03-16,First Class,856-693,C,US,Craigmouth,Pennsylvania,28690,Region 4,WSDB15668455647174,Utilities,Electric Utilities,7700,260,92.43,237.5
674,01-5555274,2022-02-10,2022-04-02,First Class,098 SIU,C,US,Lake Scott,North Carolina,27994,Region 4,VONK92282476439229,Materials,Containers & Packaging,10000,270,29.36,79.08
675,06-9724621,2022-03-03,2022-04-05,Standard Class,UZQ-3804,B,US,East Nicole,North Dakota,36502,Region 1,CNPA72220312585714,Consumer Discretionary,Distributors,7400,630,55.91,653.78
676,15-6502693,2022-01-19,2022-01-21,Second Class,6U 88787,D,US,Brittneymouth,California,90934,Region 3,VHJD67419264106412,Utilities,Independent Power and Renewable Electricity Producers,7100,330,27.29,529.63
677,03-1726682,2022-01-19,2022-03-26,Second Class,OLK-4632,D,US,Mooreland,South Carolina,39692,Region 4,XCKV20764053760242,Industrials,Air Freight & Logistics,1400,530,58.01,151.45
678,02-5322706,2022-02-12,2022-03-20,First Class,YRJ 775,A,US,West Brandonburgh,Rhode Island,55280,Region 2,EOUH79269716144172,Energy,Energy Equipment & Services,1300,210,53.41,602.78
679,94-5093047,2022-03-26,2022-03-28,Standard Class,799K,B,US,Walshville,Ohio,61711,Region 0,KWCR24941823804279,Real Estate,Equity Real Estate Investment Trusts,7700,790,51.12,896.98
680,60-0327369,2022-03-31,2022-04-05,Standard Class,TKH 574,C,US,Robbinsbury,Pennsylvania,61645,Region 0,FJFI15805143116134,Financials,Consumer Finance,400,760,69.42,454.49
681,60-5564489,2022-01-22,2022-02-03,Standard Class,YYJ 0840,D,US,West Mary,Washington,54392,Region 0,XKJV36262648814790,Financials,Mortgage REITs,3100,260,93.37,768.81
682,98-4322416,2022-03-06,2022-03-25,Second Class,8W 2905V,A,US,Lake Danieltown,Oklahoma,44563,Region 1,IDYP61564309258307,Consumer Staples,Tobacco,3300,950,74.24,537.82
683,24-8512443,2022-03-05,2022-03-26,Second Class,941S,B,US,Port Ana,Kansas,64512,Region 0,IRPJ96229862142915,Industrials,Machinery,6800,420,99.39,431.79
684,06-8373709,2022-01-21,2022-04-06,First Class,93-PO98,D,US,Lake Brendashire,Kentucky,70012,Region 4,MBED49058088814652,Real Estate,Real Estate Management & Development,2400,660,33.31,364.85
685,53-0486699,2022-01-18,2022-03-31,Second Class,861-SJQ,B,US,Garciaside,New Hampshire,86162,Region 1,AYCZ20319345355175,Energy,Energy Equipment & Services,4900,50,77.63,724.34
686,23-5362848,2022-01-11,2022-02-25,First Class,612 DED,B,US,Stacyport,Delaware,97813,Region 3,XUWQ71449402103123,Materials,Construction Materials,1500,530,51.2,226.58
687,83-0080555,2022-03-26,2022-04-04,Second Class,614 FIW,C,US,West Roberto,New Mexico,76026,Region 1,HTWE67909974895913,Real Estate,Equity Real Estate Investment Trusts,500,30,59.87,632.22
688,98-0784026,2022-03-13,2022-03-27,Standard Class,3VK2275,C,US,Kathryntown,Oklahoma,97650,Region 2,IMLU65569276601494,Utilities,Multi-Utilities,9900,680,19.71,457.0
689,99-1528345,2022-04-07,2022-04-08,Second Class,OIB7513,B,US,New Jason,Nevada,17226,Region 4,UTDZ00559151280835,Real Estate,Real Estate Management & Development,9300,560,24.59,267.98
690,23-4367611,2022-03-30,2022-04-05,First Class,846 WK4,A,US,North Andrea,Oregon,78687,Region 4,CFVH48504863739548,Utilities,Independent Power and Renewable Electricity Producers,3000,900,48.26,832.86
691,11-3800003,2022-03-09,2022-03-25,Standard Class,IK0 8412,D,US,Millerbury,New Mexico,27293,Region 3,MRYF08573514310915,Financials,Diversified Financial Services,9700,170,36.8,453.53
692,40-9872916,2022-02-05,2022-02-14,First Class,2I 6467K,A,US,Roblestown,South Dakota,72621,Region 1,AEWP00422903617148,Energy,Energy Equipment & Services,2800,190,58.64,943.0
693,63-9114294,2022-01-06,2022-03-22,Second Class,Q47-85V,C,US,Angelamouth,Washington,87592,Region 3,STRE36810012119039,Health Care,Health Care Technology,2200,820,89.38,881.77
694,71-9597266,2022-02-17,2022-04-05,Second Class,KTA 304,D,US,Darleneside,Missouri,57552,Region 0,RDZR77021981088389,Energy,Energy Equipment & Services,5300,100,42.07,694.84
695,32-2819535,2022-01-18,2022-01-18,Standard Class,KZR-520,A,US,Hicksfurt,Illinois,06252,Region 4,VEUL50923672672701,Industrials,Marine,10000,840,29.54,933.19
696,35-6722140,2022-02-10,2022-02-25,Standard Class,9KI 681,D,US,New Davidborough,New York,86274,Region 3,ZKLR93170053333098,Utilities,Water Utilities ,10000,470,75.36,58.46
697,01-4080454,2022-03-21,2022-04-05,Standard Class,PA5 0906,C,US,New Heidi,Alaska,44209,Region 0,SCZK33284902320064,Energy,"Oil, Gas & Consumable Fuels",3700,720,24.32,598.01
698,76-1133069,2022-03-01,2022-03-29,First Class,3E B6346,A,US,Lindamouth,Alaska,74307,Region 0,BQDZ91625235601523,Financials,Diversified Financial Services,7200,260,58.29,935.72
699,92-8164751,2022-03-29,2022-04-01,Standard Class,3XK 925,B,US,Lake Amanda,New Jersey,98068,Region 4,MPAO42192974277590,Information Technology,Software,8600,430,14.3,12.55
700,68-5494632,2022-01-06,2022-02-20,Second Class,95Y Z90,C,US,Merrittview,Massachusetts,58877,Region 3,ZZGS98135190729021,Energy,"Oil, Gas & Consumable Fuels",5300,940,6.89,454.69
701,10-0264793,2022-03-18,2022-04-02,First Class,APU 195,A,US,West Bridget,Montana,93749,Region 1,GZAV03202968846831,Real Estate,Real Estate Management & Development,7000,610,11.16,105.1
702,84-4580678,2022-03-08,2022-03-11,First Class,BF-3002,D,US,Mckenzieburgh,South Dakota,67159,Region 4,UMSG81355440639075,Energy,"Oil, Gas & Consumable Fuels",4900,110,62.16,319.35
703,52-1625749,2022-01-27,2022-03-31,First Class,45E 367,D,US,West Kelly,Colorado,77832,Region 4,GWXU18835113128573,Health Care,Biotechnology,1200,320,9.07,691.97
704,98-6239996,2022-02-24,2022-02-26,First Class,510-VZU,A,US,East Jenniferburgh,Delaware,32164,Region 3,LHSZ05572959782460,Telecommunication Services,Diversified Telecommunication Services,1000,600,86.93,481.71
705,71-5152550,2022-02-17,2022-04-08,Second Class,EGA-315,C,US,Theresaland,Rhode Island,69300,Region 2,CKTS21901065265788,Energy,"Oil, Gas & Consumable Fuels",5900,60,34.37,525.78
706,81-5584000,2022-03-11,2022-03-27,First Class,JNE 3080,D,US,Edwardston,Delaware,98377,Region 4,RIEY24608793826445,Materials,Containers & Packaging,6800,900,97.34,263.44
707,41-5327295,2022-01-26,2022-03-24,Standard Class,EUE 335,B,US,Tracyburgh,Missouri,64213,Region 1,XZWG13340867824036,Industrials,Electrical Equipment,4400,270,6.4,464.59
708,30-0784332,2022-04-03,2022-04-06,First Class,SQD-8468,A,US,Maloneburgh,Wisconsin,25422,Region 4,SEFL78453178149056,Consumer Discretionary,Multiline Retail,300,430,76.99,302.41
709,75-7921664,2022-01-28,2022-02-26,First Class,8E 0H0TSE,B,US,West Adammouth,Nevada,68243,Region 0,TRXL95974269162188,Energy,"Oil, Gas & Consumable Fuels",8100,1000,67.24,449.71
710,39-8565971,2022-01-20,2022-02-28,Second Class,KJO-828,B,US,South Eduardomouth,California,06239,Region 2,BZDF00328709601787,Health Care,Health Care Equipment & Supplies,4900,870,52.66,100.75
711,41-4199481,2022-02-11,2022-04-09,First Class,0-16806,C,US,North Victoriaburgh,Louisiana,64352,Region 4,BNNW35716463045515,Industrials,Road & Rail,1800,730,9.33,993.51
712,88-0775457,2022-02-03,2022-02-19,Standard Class,PY1 F0D,D,US,Fowlermouth,North Dakota,09961,Region 1,MPEC30491696312006,Consumer Staples,Food & Staples Retailing,2800,580,15.51,721.36
713,66-4753437,2022-01-24,2022-03-08,First Class,81-VH80,D,US,Lozanoburgh,Wisconsin,77022,Region 2,FDNU96638488783223,Consumer Staples,Household Products,1500,150,23.66,606.19
714,20-8528124,2022-03-09,2022-03-09,First Class,1BW 731,A,US,Ortiztown,Oregon,16813,Region 2,PHPR85398787033122,Health Care,Life Sciences Tools & Services,9900,630,14.56,975.7
715,75-0521789,2022-01-26,2022-02-11,Second Class,CZF-1933,D,US,Teresastad,Oklahoma,01801,Region 0,ZYYA76238550067449,Real Estate,Equity Real Estate Investment Trusts,8400,420,6.88,467.47
716,57-3087902,2022-03-25,2022-03-28,First Class,41E D47,A,US,Jimport,Kentucky,45779,Region 2,MSJI24571432414158,Industrials,Industrial Conglomerates,1800,410,52.15,693.99
717,67-2576473,2022-02-15,2022-02-26,Standard Class,PZ 04784,D,US,Floreshaven,Louisiana,30866,Region 1,SPHY06198916439311,Information Technology,IT Services,5100,10,89.29,713.5
718,39-7659249,2022-03-01,2022-03-08,Standard Class,HIN 181,C,US,Ramoschester,Michigan,80127,Region 4,QZHK40471729817666,Industrials,Commercial Services & Supplies,9200,210,52.29,934.52
719,80-2322097,2022-02-25,2022-02-25,Second Class,QNN7308,B,US,South Johnmouth,Massachusetts,57779,Region 0,PDWU13910918965429,Real Estate,Equity Real Estate Investment Trusts,6300,860,62.3,910.06
720,24-9378616,2022-03-17,2022-04-09,Second Class,ACN8798,B,US,South Dannyville,Georgia,88999,Region 2,QRDZ69911189516355,Consumer Staples,Tobacco,1600,130,84.15,440.19
721,15-2504519,2022-02-26,2022-03-14,Standard Class,RVO-0927,A,US,East Toni,Minnesota,96938,Region 3,IMKG60037175904043,Information Technology,"Technology Hardware, Storage & Peripherals",500,750,27.4,351.77
722,38-1776681,2022-02-15,2022-03-21,First Class,739-HDH,A,US,Natalieborough,Washington,92804,Region 4,DZDI24510010030598,Telecommunication Services,Diversified Telecommunication Services,1200,160,45.83,392.54
723,43-6134603,2022-01-18,2022-02-20,Standard Class,0HO 881,D,US,East Julie,Rhode Island,37659,Region 4,CMXD57877586830127,Real Estate,Real Estate Management & Development,9600,420,79.68,636.02
724,67-8689346,2022-01-06,2022-01-07,Second Class,JN 98885,C,US,North Harry,Illinois,41857,Region 1,LCJD60541625471441,Consumer Staples,Food Products,6400,440,7.18,403.91
725,71-9277693,2022-02-28,2022-03-13,Second Class,8GD Q52,D,US,Clarkshire,Hawaii,41585,Region 3,ISZP84672484200750,Consumer Staples,Household Products,3100,580,37.62,538.64
726,62-4506709,2022-01-30,2022-02-27,Second Class,177 GPO,D,US,Turnerborough,Nevada,16693,Region 3,MMHF46461200610873,Energy,Energy Equipment & Services,9700,480,85.22,477.59
727,13-5739175,2022-03-19,2022-03-20,Standard Class,UEC 575,B,US,New Christopherbury,Washington,98736,Region 2,OEPK97805457678754,Telecommunication Services,Wireless Telecommunication Services,1800,170,3.54,346.51
728,72-7881431,2022-01-20,2022-01-26,First Class,CGT-0075,D,US,North Erinfurt,Wyoming,99393,Region 3,RKKM84858400470689,Real Estate,Equity Real Estate Investment Trusts,1900,540,73.08,952.91
729,33-9443394,2022-01-22,2022-02-08,Standard Class,051-QOR,C,US,Kevinport,Oregon,98148,Region 3,JZVC30135455654632,Telecommunication Services,Wireless Telecommunication Services,3200,870,79.69,28.37
730,39-4184497,2022-01-18,2022-03-26,Second Class,74-G799,C,US,Port Luis,Nevada,08681,Region 2,HYKW93345526262143,Consumer Staples,Tobacco,8500,870,11.11,813.03
731,46-2285747,2022-03-03,2022-04-06,First Class,7-05124T,A,US,Austinmouth,Nebraska,62487,Region 0,ZJWX80855781307594,Industrials,Air Freight & Logistics,5000,10,52.12,642.99
732,75-5271617,2022-02-22,2022-03-29,Second Class,27-U665,D,US,West Deborahberg,Rhode Island,56895,Region 1,HLZY70669739637042,Real Estate,Real Estate Management & Development,5900,460,94.7,710.16
733,35-9028859,2022-01-06,2022-02-13,Second Class,6JZ5021,B,US,Johnsonfurt,Pennsylvania,94649,Region 4,RJAB86552635675656,Consumer Discretionary,"Textiles, Apparel & Luxury Goods",2500,470,31.79,578.51
734,84-4910764,2022-01-19,2022-03-11,First Class,GPL 675,C,US,Barkerfort,Wisconsin,26949,Region 3,BSYK87802186723562,Consumer Discretionary,Household Durables,5900,270,78.97,655.3
735,92-5540883,2022-01-01,2022-01-29,Second Class,802-RZF,C,US,West Samuelview,Kentucky,51326,Region 3,GKLC27458406856323,Information Technology,"Technology Hardware, Storage & Peripherals",6300,250,5.6,182.47
736,73-4877264,2022-01-19,2022-04-02,Second Class,W89-41O,C,US,North Ryanside,Maine,43588,Region 2,XEIP57218219083475,Consumer Discretionary,Diversified Consumer Services,8800,760,59.24,154.67
737,38-8560027,2022-01-15,2022-04-01,Second Class,4V 41211,C,US,Tiffanyview,Colorado,99406,Region 4,DBKP79705895110925,Consumer Discretionary,Diversified Consumer Services,500,680,75.9,594.15
738,58-6473428,2022-03-25,2022-03-27,First Class,3V 89327,B,US,East Charles,Maine,62793,Region 0,FNND51383870164866,Consumer Discretionary,Auto Components,7300,420,78.23,385.5
739,15-3528522,2022-02-10,2022-02-21,First Class,V55 6YC,C,US,Fuentestown,New Jersey,37083,Region 4,NEIU12009538577403,Health Care,Life Sciences Tools & Services,7300,820,61.71,437.83
740,87-0243593,2022-03-24,2022-04-05,Standard Class,LZC 501,D,US,Mcclurestad,North Dakota,91397,Region 3,GLVH67489170053425,Materials,Metals & Mining,3900,490,90.75,516.02
741,81-4890692,2022-04-06,2022-04-07,Second Class,75-IR97,D,US,Harrisonland,Connecticut,10820,Region 3,ULFE72793503629463,Energy,Energy Equipment & Services,3600,850,22.83,148.49
742,46-8655150,2022-02-01,2022-03-28,Standard Class,ZCF 663,D,US,Brettfort,Nevada,23484,Region 1,HAPJ70908762995167,Consumer Staples,Food & Staples Retailing,8500,860,97.73,874.89
743,71-6340824,2022-01-23,2022-02-27,Standard Class,GGE-654,B,US,New Marcusview,North Carolina,82623,Region 4,KCSU32931720131115,Health Care,Health Care Providers & Services,9400,940,23.89,807.2
744,85-8628158,2022-03-04,2022-03-24,First Class,665 2JV,B,US,Harrisonberg,Minnesota,03144,Region 0,PYOT58665877482497,Materials,Chemicals,6900,240,19.44,437.8
745,91-6595570,2022-01-05,2022-02-07,Second Class,794-JNWZ,C,US,Lake Curtismouth,New York,05240,Region 3,ZKAV08215976094884,Financials,Insurance,5700,130,57.1,160.3
746,23-2787930,2022-01-08,2022-01-26,First Class,83-1562L,D,US,South Joseph,Indiana,45012,Region 0,YHSG80236680308271,Consumer Staples,Household Products,9000,900,29.18,3.69
747,45-6830227,2022-02-19,2022-04-05,Standard Class,MD 0668,A,US,Sabrinaland,Maine,65723,Region 3,EVBT79306648466436,Information Technology,IT Services,5100,230,56.68,742.73
